Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Aabenraakredsen;16. Aabenraa Midt;I;Liberal Alliance;Kenneth Kirkeby;1
Aabenraakredsen;16. Aabenraa Midt;I;Liberal Alliance;Dorthe Wildt Nielsen;3
Aabenraakredsen;16. Aabenraa Midt;K;KD - Kristendemokraterne;Partiliste;31
Aabenraakredsen;16. Aabenraa Midt;K;KD - Kristendemokraterne;Mirjam Fibiger Olesen;2
Aabenraakredsen;16. Aabenraa Midt;K;KD - Kristendemokraterne;Søren Lydeking Pedersen;0
Aabenraakredsen;16. Aabenraa Midt;K;KD - Kristendemokraterne;Ester Esmarch;6
Aabenraakredsen;16. Aabenraa Midt;K;KD - Kristendemokraterne;Frits Simmelsgaard Kristensen;0
Aabenraakredsen;16. Aabenraa Midt;K;KD - Kristendemokraterne;Poul Harald Holm;2
Aabenraakredsen;16. Aabenraa Midt;K;KD - Kristendemokraterne;Henrik Engelbrekt Refshauge;1
Aabenraakredsen;16. Aabenraa Midt;M;Moderaterne;Partiliste;388
Aabenraakredsen;16. Aabenraa Midt;M;Moderaterne;Henrik Frandsen;104
Aabenraakredsen;16. Aabenraa Midt;M;Moderaterne;Mette Kierkgaard;22
Aabenraakredsen;16. Aabenraa Midt;M;Moderaterne;Kasper Søstrøm Müller;5
Aabenraakredsen;16. Aabenraa Midt;M;Moderaterne;Frida Bruun;17
Aabenraakredsen;16. Aabenraa Midt;O;Dansk Folkeparti;Partiliste;51
Aabenraakredsen;16. Aabenraa Midt;O;Dansk Folkeparti;Peter Kofod;89
Aabenraakredsen;16. Aabenraa Midt;O;Dansk Folkeparti;Jon Krongaard;2
Aabenraakredsen;16. Aabenraa Midt;O;Dansk Folkeparti;Søren Rasmussen;2
Aabenraakredsen;16. Aabenraa Midt;O;Dansk Folkeparti;Lasse Holmqvist;1
Aabenraakredsen;16. Aabenraa Midt;O;Dansk Folkeparti;Josephine Alstrup;1
Aabenraakredsen;16. Aabenraa Midt;O;Dansk Folkeparti;Susanne Eilersen;1
Aabenraakredsen;16. Aabenraa Midt;O;Dansk Folkeparti;Lene Baggesø;2
Aabenraakredsen;16. Aabenraa Midt;Q;Frie Grønne;Partiliste;11
Aabenraakredsen;16. Aabenraa Midt;Q;Frie Grønne;Marianne Karlberg;2
Aabenraakredsen;16. Aabenraa Midt;Q;Frie Grønne;Viola Kirkegaard Kräge;0
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Partiliste;402
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Jacob Chr. Nielsen;159
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Niels Henning Bladt;6
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Tilde Holch Duedahl;25
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Preben Friis-Hauge;6
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Eva Kjer Hansen;94
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Tobias Jørgensen;8
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Anni Matthiesen;34
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Christoffer Aagaard Melson;3
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Kasper B. Mundt;0
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Chris Preuss;37
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Klaus Sandfeld;6
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Hans Christian Schmidt;98
Aabenraakredsen;16. Aabenraa Midt;V;Venstre, Danmarks Liberale Parti;Rikke Tangaa;6
Aabenraakredsen;16. Aabenraa Midt;Æ;Danmarksdemokraterne;Partiliste;402
Aabenraakredsen;16. Aabenraa Midt;Æ;Danmarksdemokraterne;Søren Espersen;54
Aabenraakredsen;16. Aabenraa Midt;Æ;Danmarksdemokraterne;Patrick Culmsee Bryhl;4
Aabenraakredsen;16. Aabenraa Midt;Æ;Danmarksdemokraterne;Jenny Andresen;10
Aabenraakredsen;16. Aabenraa Midt;Æ;Danmarksdemokraterne;Michael Mikkelsen;5
Aabenraakredsen;16. Aabenraa Midt;Æ;Danmarksdemokraterne;Karina Adsbøl;30
Aabenraakredsen;16. Aabenraa Midt;Æ;Danmarksdemokraterne;Kenneth Fredslund Petersen;1
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Partiliste;112
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Rasmus Vestergaard Madsen;17
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Søren Egge Rasmussen;3
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Sarah Nørris;4
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Johanna-Maria Precht;6
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Selma Bolø;6
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Jan Filbært;2
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Mathias Dahl Christiansen;2
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Marianne Ishøi Mose;1
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Helene Hellesøe Appel;2
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Benny Dall;0
Aabenraakredsen;16. Aabenraa Midt;Ø;Enhedslisten - De Rød-Grønne;Sabrina Louise Christiansen;7
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Partiliste;79
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Nilas Bay-Foged;8
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Ditte Madvig Evald;11
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Mikael Winther;0
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Rinnie Ilsøe;0
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Jørn Bjorholm;0
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Ane Line Søndergaard;5
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Hans Biering Fonsbøl;4
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Astrid Reese Fogh;0
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Benjamin Strand Andersen;3
Aabenraakredsen;16. Aabenraa Midt;Å;Alternativet;Carsten Sohl;2
Aabenraakredsen;16. Aabenraa Midt;(Uden for parti);(Uden for parti);Kent Nielsen;4
Aabenraakredsen;16. Aabenraa Midt;(Uden for parti);(Uden for parti);Kenneth Vestergaard;0
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Partiliste;405
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Theis Kylling Hommeltoft;349
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Niels Ole Beck;7
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Tommi Christensen;2
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Benny Engelbrecht;54
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Kim Eskesen;1
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Barbara Krarup Hansen;5
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Anders Kronborg;4
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Bjørn Laursen;3
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Christian Rabjerg Madsen;8
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Jesper Petersen;60
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Kris Jensen Skriver;0
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Jens Jonatan Steen;2
Aabenraakredsen;17. Aabenraa Syd;A;Socialdemokratiet;Birgitte Vind;5
Aabenraakredsen;17. Aabenraa Syd;B;Radikale Venstre;Partiliste;13
Aabenraakredsen;17. Aabenraa Syd;B;Radikale Venstre;Lasse Skov Ovesen;1
Aabenraakredsen;17. Aabenraa Syd;B;Radikale Venstre;Lotte Rod;21
Aabenraakredsen;17. Aabenraa Syd;B;Radikale Venstre;Nils Sjøberg;6
Aabenraakredsen;17. Aabenraa Syd;B;Radikale Venstre;Ole Lynggaard Jørgensen;1
Aabenraakredsen;17. Aabenraa Syd;B;Radikale Venstre;Anne Marie Geisler Andersen;9
Aabenraakredsen;17. Aabenraa Syd;B;Radikale Venstre;Bjarne Lastein;0
Aabenraakredsen;17. Aabenraa Syd;B;Radikale Venstre;Finn Hartvig Nielsen;0
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Partiliste;54
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Niels Flemming Hansen;9
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Rasmus Dahlberg;1
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Rasmus Elkjær Larsen;27
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Jesper Højmark Esbensen;0
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Steffen Hansen;0
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Steen Holm Iversen;1
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Birgitte Klippert;1
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Dan Foss Kragh;0
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Christian Lorenzen;0
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Casper Nørgaard Maglekær;0
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Frederik Bloch Münster;1
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Kirsten Hassing Nielsen;2
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Rikke Norlyk;7
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Rasmus Sandvej;1
Aabenraakredsen;17. Aabenraa Syd;C;Det Konservative Folkeparti;Dorthe Schmittroth;0
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Partiliste;33
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Pernille Vermund;59
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Jan Køpke Christensen;8
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Tom Andkjær;1
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Karsten Byrgesen;0
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Rune Bønnelykke;0
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Bo Kleis Christensen;0
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Kim Andkjær Doberck;0
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Hans-Christian Gjerlevsen;0
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Henrik Husted;0
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Marianne Mathiesen;0
Aabenraakredsen;17. Aabenraa Syd;D;Nye Borgerlige;Thomas Vedsted;0
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Partiliste;68
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Nanna Bonde;33
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Christian Mutwa Christensen;3
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Karina Lorentzen Dehnhardt;10
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Milo Jacobsen Gaarde;3
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;David Dam Jensen;0
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;John Hyrup Jensen;2
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Laurits Kaae;0
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Wanda Madsen;0
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Karin B. Nissen;3
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Lars Olesen;0
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Gunner Poulsen;2
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Susanne Stenstrop Thorsen;1
Aabenraakredsen;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Simon Dahl Verner;0
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Partiliste;91
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Henrik Dahl;24
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Carl Andersen;9
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Helena Artmann Andresen;3
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Mikkel Pedersen;0
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Tobias Pagh;1
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Carsten Andersen;0
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Kim Alexander Jensen;1
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Kenneth Kirkeby;4
Aabenraakredsen;17. Aabenraa Syd;I;Liberal Alliance;Dorthe Wildt Nielsen;0
Aabenraakredsen;17. Aabenraa Syd;K;KD - Kristendemokraterne;Partiliste;1
Aabenraakredsen;17. Aabenraa Syd;K;KD - Kristendemokraterne;Mirjam Fibiger Olesen;5
Aabenraakredsen;17. Aabenraa Syd;K;KD - Kristendemokraterne;Søren Lydeking Pedersen;0
Aabenraakredsen;17. Aabenraa Syd;K;KD - Kristendemokraterne;Ester Esmarch;1
Aabenraakredsen;17. Aabenraa Syd;K;KD - Kristendemokraterne;Frits Simmelsgaard Kristensen;0
Aabenraakredsen;17. Aabenraa Syd;K;KD - Kristendemokraterne;Poul Harald Holm;1
Aabenraakredsen;17. Aabenraa Syd;K;KD - Kristendemokraterne;Henrik Engelbrekt Refshauge;0
Aabenraakredsen;17. Aabenraa Syd;M;Moderaterne;Partiliste;151
Aabenraakredsen;17. Aabenraa Syd;M;Moderaterne;Henrik Frandsen;49
Aabenraakredsen;17. Aabenraa Syd;M;Moderaterne;Mette Kierkgaard;9
Aabenraakredsen;17. Aabenraa Syd;M;Moderaterne;Kasper Søstrøm Müller;0
Aabenraakredsen;17. Aabenraa Syd;M;Moderaterne;Frida Bruun;5
Aabenraakredsen;17. Aabenraa Syd;O;Dansk Folkeparti;Partiliste;23
Aabenraakredsen;17. Aabenraa Syd;O;Dansk Folkeparti;Peter Kofod;58
Aabenraakredsen;17. Aabenraa Syd;O;Dansk Folkeparti;Jon Krongaard;0
Aabenraakredsen;17. Aabenraa Syd;O;Dansk Folkeparti;Søren Rasmussen;0
Aabenraakredsen;17. Aabenraa Syd;O;Dansk Folkeparti;Lasse Holmqvist;0
Aabenraakredsen;17. Aabenraa Syd;O;Dansk Folkeparti;Josephine Alstrup;1
Aabenraakredsen;17. Aabenraa Syd;O;Dansk Folkeparti;Susanne Eilersen;0
Aabenraakredsen;17. Aabenraa Syd;O;Dansk Folkeparti;Lene Baggesø;1
Aabenraakredsen;17. Aabenraa Syd;Q;Frie Grønne;Partiliste;13
Aabenraakredsen;17. Aabenraa Syd;Q;Frie Grønne;Marianne Karlberg;3
Aabenraakredsen;17. Aabenraa Syd;Q;Frie Grønne;Viola Kirkegaard Kräge;0
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Partiliste;125
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Jacob Chr. Nielsen;62
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Niels Henning Bladt;0
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Tilde Holch Duedahl;6
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Preben Friis-Hauge;2
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Eva Kjer Hansen;29
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Tobias Jørgensen;5
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Anni Matthiesen;15
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Christoffer Aagaard Melson;1
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Kasper B. Mundt;0
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Chris Preuss;19
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Klaus Sandfeld;1
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Hans Christian Schmidt;43
Aabenraakredsen;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Rikke Tangaa;0
Aabenraakredsen;17. Aabenraa Syd;Æ;Danmarksdemokraterne;Partiliste;199
Aabenraakredsen;17. Aabenraa Syd;Æ;Danmarksdemokraterne;Søren Espersen;31
Aabenraakredsen;17. Aabenraa Syd;Æ;Danmarksdemokraterne;Patrick Culmsee Bryhl;6
Aabenraakredsen;17. Aabenraa Syd;Æ;Danmarksdemokraterne;Jenny Andresen;2
Aabenraakredsen;17. Aabenraa Syd;Æ;Danmarksdemokraterne;Michael Mikkelsen;2
Aabenraakredsen;17. Aabenraa Syd;Æ;Danmarksdemokraterne;Karina Adsbøl;16
Aabenraakredsen;17. Aabenraa Syd;Æ;Danmarksdemokraterne;Kenneth Fredslund Petersen;0
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Partiliste;47
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Rasmus Vestergaard Madsen;5
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Søren Egge Rasmussen;0
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Sarah Nørris;4
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Johanna-Maria Precht;2
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Selma Bolø;2
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Jan Filbært;0
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Mathias Dahl Christiansen;1
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Marianne Ishøi Mose;1
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Helene Hellesøe Appel;1
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Benny Dall;0
Aabenraakredsen;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Sabrina Louise Christiansen;1
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Partiliste;17
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Nilas Bay-Foged;2
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Ditte Madvig Evald;3
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Mikael Winther;1
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Rinnie Ilsøe;0
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Jørn Bjorholm;0
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Ane Line Søndergaard;0
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Hans Biering Fonsbøl;0
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Astrid Reese Fogh;0
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Benjamin Strand Andersen;4
Aabenraakredsen;17. Aabenraa Syd;Å;Alternativet;Carsten Sohl;0
Aabenraakredsen;17. Aabenraa Syd;(Uden for parti);(Uden for parti);Kent Nielsen;5
Aabenraakredsen;17. Aabenraa Syd;(Uden for parti);(Uden for parti);Kenneth Vestergaard;1
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Partiliste;292
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Theis Kylling Hommeltoft;239
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Niels Ole Beck;3
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Tommi Christensen;0
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Benny Engelbrecht;39
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Kim Eskesen;1
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Barbara Krarup Hansen;8
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Anders Kronborg;2
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Bjørn Laursen;2
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Christian Rabjerg Madsen;5
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Jesper Petersen;45
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Kris Jensen Skriver;2
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Jens Jonatan Steen;1
Aabenraakredsen;18. Aabenraa Nord;A;Socialdemokratiet;Birgitte Vind;7
Aabenraakredsen;18. Aabenraa Nord;B;Radikale Venstre;Partiliste;22
Aabenraakredsen;18. Aabenraa Nord;B;Radikale Venstre;Lasse Skov Ovesen;2
Aabenraakredsen;18. Aabenraa Nord;B;Radikale Venstre;Lotte Rod;10
Aabenraakredsen;18. Aabenraa Nord;B;Radikale Venstre;Nils Sjøberg;6
Aabenraakredsen;18. Aabenraa Nord;B;Radikale Venstre;Ole Lynggaard Jørgensen;0
Aabenraakredsen;18. Aabenraa Nord;B;Radikale Venstre;Anne Marie Geisler Andersen;6
Aabenraakredsen;18. Aabenraa Nord;B;Radikale Venstre;Bjarne Lastein;0
Aabenraakredsen;18. Aabenraa Nord;B;Radikale Venstre;Finn Hartvig Nielsen;0
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Partiliste;43
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Niels Flemming Hansen;0
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Rasmus Dahlberg;1
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Rasmus Elkjær Larsen;16
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Jesper Højmark Esbensen;0
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Steffen Hansen;0
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Steen Holm Iversen;0
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Birgitte Klippert;4
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Dan Foss Kragh;0
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Christian Lorenzen;2
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Casper Nørgaard Maglekær;1
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Frederik Bloch Münster;1
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Kirsten Hassing Nielsen;0
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Rikke Norlyk;3
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Rasmus Sandvej;0
Aabenraakredsen;18. Aabenraa Nord;C;Det Konservative Folkeparti;Dorthe Schmittroth;0
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Partiliste;38
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Pernille Vermund;54
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Jan Køpke Christensen;10
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Tom Andkjær;2
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Karsten Byrgesen;1
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Rune Bønnelykke;0
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Bo Kleis Christensen;3
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Kim Andkjær Doberck;1
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Hans-Christian Gjerlevsen;6
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Henrik Husted;2
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Marianne Mathiesen;0
Aabenraakredsen;18. Aabenraa Nord;D;Nye Borgerlige;Thomas Vedsted;0
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Partiliste;50
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Nanna Bonde;37
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Christian Mutwa Christensen;2
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Karina Lorentzen Dehnhardt;19
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Milo Jacobsen Gaarde;0
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;David Dam Jensen;0
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;John Hyrup Jensen;0
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Laurits Kaae;0
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Wanda Madsen;0
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Karin B. Nissen;2
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Lars Olesen;2
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Gunner Poulsen;1
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Susanne Stenstrop Thorsen;0
Aabenraakredsen;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Simon Dahl Verner;1
Aabenraakredsen;18. Aabenraa Nord;I;Liberal Alliance;Partiliste;71
Aabenraakredsen;18. Aabenraa Nord;I;Liberal Alliance;Henrik Dahl;20
Aabenraakredsen;18. Aabenraa Nord;I;Liberal Alliance;Carl Andersen;1
Aabenraakredsen;18. Aabenraa Nord;I;Liberal Alliance;Helena Artmann Andresen;2
