Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Lollandkredsen;1. Errindlev;C;Det Konservative Folkeparti;Stine Pilt Olsen;0
Lollandkredsen;1. Errindlev;C;Det Konservative Folkeparti;Helle Laursen Petersen;0
Lollandkredsen;1. Errindlev;C;Det Konservative Folkeparti;Regitze Harslund Sancoeur;0
Lollandkredsen;1. Errindlev;C;Det Konservative Folkeparti;Mads Silberg;0
Lollandkredsen;1. Errindlev;C;Det Konservative Folkeparti;Jacob Stryhn;0
Lollandkredsen;1. Errindlev;D;Nye Borgerlige;Partiliste;14
Lollandkredsen;1. Errindlev;D;Nye Borgerlige;Peter Seier Christensen;4
Lollandkredsen;1. Errindlev;D;Nye Borgerlige;Claus Bedemann;0
Lollandkredsen;1. Errindlev;D;Nye Borgerlige;Henriette Ergemann;1
Lollandkredsen;1. Errindlev;D;Nye Borgerlige;Ulrik Nick Lassen;1
Lollandkredsen;1. Errindlev;D;Nye Borgerlige;Githa Nelander;0
Lollandkredsen;1. Errindlev;D;Nye Borgerlige;Tonny Voldby Pedersen;0
Lollandkredsen;1. Errindlev;D;Nye Borgerlige;Jan Bigum Warming;1
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Partiliste;8
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Jacob Mark;5
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Astrid Carøe;1
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Anne Valentina Berthelsen;3
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Claus Jørgensen;0
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Gitte Henriksen;0
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Jeanne Rygas Bergmansen;1
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Michael Graakjær;0
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Kenneth Werby;2
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Mads Olsen;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Partiliste;13
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Lars-Christian Brask;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Sandra Elisabeth Skalvig;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Nikolaj Vester;1
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Nicolai Sandager;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Frederik Grünfeld;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Sander P. Larsen;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Flemming Sørensen;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Louie Andersen;1
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Henrik Thomsen;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Joachim Riis-Bernickow;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Thomas Vesth;0
Lollandkredsen;1. Errindlev;K;KD - Kristendemokraterne;Partiliste;0
Lollandkredsen;1. Errindlev;K;KD - Kristendemokraterne;Tage Sørensen;0
Lollandkredsen;1. Errindlev;K;KD - Kristendemokraterne;John Haugegaard;0
Lollandkredsen;1. Errindlev;K;KD - Kristendemokraterne;Finn Andersen;0
Lollandkredsen;1. Errindlev;K;KD - Kristendemokraterne;Per Kristensen;0
Lollandkredsen;1. Errindlev;K;KD - Kristendemokraterne;Eva Guldfred;1
Lollandkredsen;1. Errindlev;M;Moderaterne;Partiliste;9
Lollandkredsen;1. Errindlev;M;Moderaterne;Lars Løkke Rasmussen;37
Lollandkredsen;1. Errindlev;M;Moderaterne;Charlotte Bagge Hansen;1
Lollandkredsen;1. Errindlev;M;Moderaterne;Jan Carlsen;0
Lollandkredsen;1. Errindlev;M;Moderaterne;Benjamin Lindberg;0
Lollandkredsen;1. Errindlev;M;Moderaterne;Mike Villa Fonseca;0
Lollandkredsen;1. Errindlev;M;Moderaterne;Michael Hertz;0
Lollandkredsen;1. Errindlev;M;Moderaterne;Lucas Olsgaard;0
Lollandkredsen;1. Errindlev;M;Moderaterne;Ewan O'Nell;0
Lollandkredsen;1. Errindlev;M;Moderaterne;Mads Lund Beier;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Partiliste;11
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;John Vind;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Søren Lund Hansen;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Lars Damgaard;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Kim Malmberg Hansen;1
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Jan Herskov;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Merete Dea Larsen;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Claus Engskov;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Anders Ladegaard Bork;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Simon Hampe;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Pia Kjærsgaard;7
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Kim Errebo;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;René Christensen;13
Lollandkredsen;1. Errindlev;Q;Frie Grønne;Partiliste;1
Lollandkredsen;1. Errindlev;Q;Frie Grønne;Ahmet Üzümcü;0
Lollandkredsen;1. Errindlev;Q;Frie Grønne;Yadvinder Singh;0
Lollandkredsen;1. Errindlev;Q;Frie Grønne;Jasmin Kaur;0
Lollandkredsen;1. Errindlev;Q;Frie Grønne;Xenia Anderson;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Partiliste;13
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Iben Krog;35
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Charlotte Bisserup Bechfeldt;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Morten Dahlin;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Marcus Danielsson;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Louise Schack Elholm;3
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Malene Grandjean;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Rasmus Hylleberg;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Jacob Jensen;1
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Stén Knuth;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Ken Kristensen;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Jacob Panton;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Ditte Rust;2
Lollandkredsen;1. Errindlev;Æ;Danmarksdemokraterne;Partiliste;40
Lollandkredsen;1. Errindlev;Æ;Danmarksdemokraterne;Christian Wibholm;9
Lollandkredsen;1. Errindlev;Æ;Danmarksdemokraterne;Sebastian Mylsted-Schenstrøm;0
Lollandkredsen;1. Errindlev;Æ;Danmarksdemokraterne;Peter Skaarup;15
Lollandkredsen;1. Errindlev;Æ;Danmarksdemokraterne;Susie Jessen;1
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Partiliste;12
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Ludmila Plenge Schütt;4
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Trine Pertou Mach;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Christine Lundgaard;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Bruno Jerup;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Jonas Paludan;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Anders Ladegaard Marchsteiner;1
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Christian Tastrup;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Birgit Gedionsen;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Otto Mortensen;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Miralem Garagic;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Partiliste;5
Lollandkredsen;1. Errindlev;Å;Alternativet;Michael Monberg;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Sascha Faxe;1
Lollandkredsen;1. Errindlev;Å;Alternativet;Line Gessø;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Jakob Schmidt;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Jan Allan Andersen;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Katrine Ida Olsson;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Kirsten Kock;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Liselotte Katarina Rotfeld;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Ulla Munksgaard;1
Lollandkredsen;1. Errindlev;(Uden for parti);(Uden for parti);Lisa Sofia Larsson;2
Lollandkredsen;1. Errindlev;(Uden for parti);(Uden for parti);Rasmus Paludan;0
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Partiliste;298
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Kasper Roug;278
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Kaare Dybvad Bek;7
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Brian Bressendorff;0
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Frederik Enevoldsen;1
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Mette Gjerskov;9
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Magnus Heunicke;39
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Thorkild Holmboe-Hay;3
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Jeppe Kofod;3
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Astrid Krag;10
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Rasmus Horn Langhoff;0
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Tanja Larsson;0
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Frederik Vad;1
Lollandkredsen;3. Holeby;B;Radikale Venstre;Partiliste;9
Lollandkredsen;3. Holeby;B;Radikale Venstre;Kristian Stokholm;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Zenia Stampe;3
Lollandkredsen;3. Holeby;B;Radikale Venstre;Anne Sophie Callesen;1
Lollandkredsen;3. Holeby;B;Radikale Venstre;Edris Qasimi;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Line Krogh Lay;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Hikmet Altun;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Troels Brandt;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Lukas Lunøe;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Jeppe Trolle;0
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Partiliste;15
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Claus Dyremose;3
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Mads C. Andersen;1
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Brigitte Klintskov Jerkel;0
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Andreas Karlsen;0
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Annette Juhler Kjær;0
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Rune Kristensen;3
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Camillo Krog;4
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Stine Pilt Olsen;1
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Helle Laursen Petersen;1
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Regitze Harslund Sancoeur;0
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Mads Silberg;0
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Jacob Stryhn;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Partiliste;43
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Peter Seier Christensen;13
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Claus Bedemann;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Henriette Ergemann;2
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Ulrik Nick Lassen;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Githa Nelander;1
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Tonny Voldby Pedersen;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Jan Bigum Warming;2
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Partiliste;26
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Jacob Mark;32
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Astrid Carøe;0
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Anne Valentina Berthelsen;8
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Claus Jørgensen;0
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Gitte Henriksen;0
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Jeanne Rygas Bergmansen;3
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Michael Graakjær;0
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Kenneth Werby;2
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Mads Olsen;1
Lollandkredsen;3. Holeby;I;Liberal Alliance;Partiliste;31
Lollandkredsen;3. Holeby;I;Liberal Alliance;Lars-Christian Brask;7
Lollandkredsen;3. Holeby;I;Liberal Alliance;Sandra Elisabeth Skalvig;4
Lollandkredsen;3. Holeby;I;Liberal Alliance;Nikolaj Vester;2
Lollandkredsen;3. Holeby;I;Liberal Alliance;Nicolai Sandager;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Frederik Grünfeld;1
Lollandkredsen;3. Holeby;I;Liberal Alliance;Sander P. Larsen;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Flemming Sørensen;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Louie Andersen;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Henrik Thomsen;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Joachim Riis-Bernickow;1
Lollandkredsen;3. Holeby;I;Liberal Alliance;Thomas Vesth;0
Lollandkredsen;3. Holeby;K;KD - Kristendemokraterne;Partiliste;1
Lollandkredsen;3. Holeby;K;KD - Kristendemokraterne;Tage Sørensen;0
Lollandkredsen;3. Holeby;K;KD - Kristendemokraterne;John Haugegaard;3
Lollandkredsen;3. Holeby;K;KD - Kristendemokraterne;Finn Andersen;0
Lollandkredsen;3. Holeby;K;KD - Kristendemokraterne;Per Kristensen;0
Lollandkredsen;3. Holeby;K;KD - Kristendemokraterne;Eva Guldfred;0
Lollandkredsen;3. Holeby;M;Moderaterne;Partiliste;16
Lollandkredsen;3. Holeby;M;Moderaterne;Lars Løkke Rasmussen;77
Lollandkredsen;3. Holeby;M;Moderaterne;Charlotte Bagge Hansen;1
Lollandkredsen;3. Holeby;M;Moderaterne;Jan Carlsen;0
Lollandkredsen;3. Holeby;M;Moderaterne;Benjamin Lindberg;1
Lollandkredsen;3. Holeby;M;Moderaterne;Mike Villa Fonseca;1
Lollandkredsen;3. Holeby;M;Moderaterne;Michael Hertz;0
Lollandkredsen;3. Holeby;M;Moderaterne;Lucas Olsgaard;2
Lollandkredsen;3. Holeby;M;Moderaterne;Ewan O'Nell;1
Lollandkredsen;3. Holeby;M;Moderaterne;Mads Lund Beier;2
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Partiliste;40
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;John Vind;3
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Søren Lund Hansen;3
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Lars Damgaard;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Kim Malmberg Hansen;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Jan Herskov;0
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Merete Dea Larsen;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Claus Engskov;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Anders Ladegaard Bork;0
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Simon Hampe;0
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Pia Kjærsgaard;24
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Kim Errebo;0
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;René Christensen;25
Lollandkredsen;3. Holeby;Q;Frie Grønne;Partiliste;1
Lollandkredsen;3. Holeby;Q;Frie Grønne;Ahmet Üzümcü;0
Lollandkredsen;3. Holeby;Q;Frie Grønne;Yadvinder Singh;1
Lollandkredsen;3. Holeby;Q;Frie Grønne;Jasmin Kaur;0
Lollandkredsen;3. Holeby;Q;Frie Grønne;Xenia Anderson;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Partiliste;53
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Iben Krog;81
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Charlotte Bisserup Bechfeldt;2
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Morten Dahlin;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Marcus Danielsson;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Louise Schack Elholm;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Malene Grandjean;1
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Rasmus Hylleberg;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Jacob Jensen;1
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Stén Knuth;5
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Ken Kristensen;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Jacob Panton;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Ditte Rust;8
Lollandkredsen;3. Holeby;Æ;Danmarksdemokraterne;Partiliste;93
Lollandkredsen;3. Holeby;Æ;Danmarksdemokraterne;Christian Wibholm;19
Lollandkredsen;3. Holeby;Æ;Danmarksdemokraterne;Sebastian Mylsted-Schenstrøm;3
Lollandkredsen;3. Holeby;Æ;Danmarksdemokraterne;Peter Skaarup;24
Lollandkredsen;3. Holeby;Æ;Danmarksdemokraterne;Susie Jessen;5
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Partiliste;32
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Ludmila Plenge Schütt;6
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Trine Pertou Mach;1
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Christine Lundgaard;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Bruno Jerup;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Jonas Paludan;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Anders Ladegaard Marchsteiner;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Christian Tastrup;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Birgit Gedionsen;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Otto Mortensen;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Miralem Garagic;0
Lollandkredsen;3. Holeby;Å;Alternativet;Partiliste;5
Lollandkredsen;3. Holeby;Å;Alternativet;Michael Monberg;0
Lollandkredsen;3. Holeby;Å;Alternativet;Sascha Faxe;3
Lollandkredsen;3. Holeby;Å;Alternativet;Line Gessø;0
Lollandkredsen;3. Holeby;Å;Alternativet;Jakob Schmidt;0
Lollandkredsen;3. Holeby;Å;Alternativet;Jan Allan Andersen;0
Lollandkredsen;3. Holeby;Å;Alternativet;Katrine Ida Olsson;0
Lollandkredsen;3. Holeby;Å;Alternativet;Kirsten Kock;0
Lollandkredsen;3. Holeby;Å;Alternativet;Liselotte Katarina Rotfeld;0
Lollandkredsen;3. Holeby;Å;Alternativet;Ulla Munksgaard;5
Lollandkredsen;3. Holeby;(Uden for parti);(Uden for parti);Lisa Sofia Larsson;4
Lollandkredsen;3. Holeby;(Uden for parti);(Uden for parti);Rasmus Paludan;4
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Partiliste;99
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Kasper Roug;95
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Kaare Dybvad Bek;1
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Brian Bressendorff;0
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Frederik Enevoldsen;0
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Mette Gjerskov;2
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Magnus Heunicke;11
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Thorkild Holmboe-Hay;4
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Jeppe Kofod;1
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Astrid Krag;7
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Rasmus Horn Langhoff;0
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Tanja Larsson;0
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Frederik Vad;1
Lollandkredsen;8. Sandby;B;Radikale Venstre;Partiliste;3
Lollandkredsen;8. Sandby;B;Radikale Venstre;Kristian Stokholm;1
Lollandkredsen;8. Sandby;B;Radikale Venstre;Zenia Stampe;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Anne Sophie Callesen;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Edris Qasimi;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Line Krogh Lay;1
Lollandkredsen;8. Sandby;B;Radikale Venstre;Hikmet Altun;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Troels Brandt;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Lukas Lunøe;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Jeppe Trolle;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Partiliste;5
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Claus Dyremose;3
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Mads C. Andersen;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Brigitte Klintskov Jerkel;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Andreas Karlsen;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Annette Juhler Kjær;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Rune Kristensen;2
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Camillo Krog;1
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Stine Pilt Olsen;2
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Helle Laursen Petersen;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Regitze Harslund Sancoeur;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Mads Silberg;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Jacob Stryhn;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Partiliste;16
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Peter Seier Christensen;5
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Claus Bedemann;2
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Henriette Ergemann;1
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Ulrik Nick Lassen;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Githa Nelander;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Tonny Voldby Pedersen;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Jan Bigum Warming;0
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Partiliste;12
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Jacob Mark;9
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Astrid Carøe;0
