Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Partiliste;667
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Tina Mortensen;212
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Anders Andreasen;18
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Lars Fibæk;5
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Karin Gaardsted;11
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Mogens Jensen;40
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Thomas Jensen;4
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Annette Lind;229
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Mette Nielsen;11
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Anne Paulin;9
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Peter Kempf Pedersen;1
Struerkredsen;1. Lemvig;A;Socialdemokratiet;Per Kamp Stefansen;1
Struerkredsen;1. Lemvig;B;Radikale Venstre;Partiliste;25
Struerkredsen;1. Lemvig;B;Radikale Venstre;Josefine Schlosser;81
Struerkredsen;1. Lemvig;B;Radikale Venstre;Kathrine Olldag;4
Struerkredsen;1. Lemvig;B;Radikale Venstre;Johan Brødsgaard;1
Struerkredsen;1. Lemvig;B;Radikale Venstre;Michael Flarup;3
Struerkredsen;1. Lemvig;B;Radikale Venstre;Signe Driefer;0
Struerkredsen;1. Lemvig;B;Radikale Venstre;Keld Marstrand Wang;3
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Partiliste;57
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Søren Pape Poulsen;181
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Lise Bertelsen;7
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Mogens Birkelund;0
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Ole Gade;18
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Bitten Kvist Jakobsen;17
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Siff Tang Lassen;0
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Michael Norup;7
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Lennart Qvist;0
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Dina Raabjerg;1
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Trine Trærup Roungkvist;1
Struerkredsen;1. Lemvig;C;Det Konservative Folkeparti;Gitte Willumsen;1
Struerkredsen;1. Lemvig;D;Nye Borgerlige;Partiliste;74
Struerkredsen;1. Lemvig;D;Nye Borgerlige;Mogens Aaby;11
Struerkredsen;1. Lemvig;D;Nye Borgerlige;Allan Berg;32
Struerkredsen;1. Lemvig;D;Nye Borgerlige;Knud Nielsen;1
Struerkredsen;1. Lemvig;D;Nye Borgerlige;Hans Rytter;0
Struerkredsen;1. Lemvig;D;Nye Borgerlige;Tenna Røberg;1
Struerkredsen;1. Lemvig;F;SF - Socialistisk Folkeparti;Partiliste;115
Struerkredsen;1. Lemvig;F;SF - Socialistisk Folkeparti;Signe Munk;98
Struerkredsen;1. Lemvig;F;SF - Socialistisk Folkeparti;Karsten Filsø;13
Struerkredsen;1. Lemvig;F;SF - Socialistisk Folkeparti;Bente Refslund;4
Struerkredsen;1. Lemvig;F;SF - Socialistisk Folkeparti;Meritta Bjerregaard;14
Struerkredsen;1. Lemvig;F;SF - Socialistisk Folkeparti;Anders Bøge;1
Struerkredsen;1. Lemvig;F;SF - Socialistisk Folkeparti;Niels Kristian Larsen;2
Struerkredsen;1. Lemvig;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;1
Struerkredsen;1. Lemvig;I;Liberal Alliance;Partiliste;214
Struerkredsen;1. Lemvig;I;Liberal Alliance;Carsten Bach;25
Struerkredsen;1. Lemvig;I;Liberal Alliance;Lene Foged;18
Struerkredsen;1. Lemvig;I;Liberal Alliance;Ragnar Dixen;1
Struerkredsen;1. Lemvig;I;Liberal Alliance;Frederik Jacobsen;1
Struerkredsen;1. Lemvig;I;Liberal Alliance;Svend Stein Olsen;0
Struerkredsen;1. Lemvig;I;Liberal Alliance;Kennet R. Kolby;0
Struerkredsen;1. Lemvig;I;Liberal Alliance;Steffen Troldtoft;2
Struerkredsen;1. Lemvig;I;Liberal Alliance;Mikkel Rentzø;2
Struerkredsen;1. Lemvig;I;Liberal Alliance;Thorbjørn Jacobsen;29
Struerkredsen;1. Lemvig;I;Liberal Alliance;Helle Jensen;0
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Partiliste;16
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Marianne Karlsmose;28
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Jens Kr. Mølby Nielsen;6
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Jonas Røjkjær Laustsen;1
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Per Asp;1
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Marcus Sommerbirk;0
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Steffen Markussen;0
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Inge Jensen;3
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Børge Rostgaard Winkel;2
Struerkredsen;1. Lemvig;K;KD - Kristendemokraterne;Karen-Margrethe Lysholm;0
Struerkredsen;1. Lemvig;M;Moderaterne;Partiliste;144
Struerkredsen;1. Lemvig;M;Moderaterne;Jeppe Søe;31
Struerkredsen;1. Lemvig;M;Moderaterne;Nikolaj Gam-Pedersen;7
Struerkredsen;1. Lemvig;M;Moderaterne;Freya Luna Andersen;7
Struerkredsen;1. Lemvig;O;Dansk Folkeparti;Partiliste;58
Struerkredsen;1. Lemvig;O;Dansk Folkeparti;Mikael Jensen;9
Struerkredsen;1. Lemvig;O;Dansk Folkeparti;Jakob Kjærsgaard;2
Struerkredsen;1. Lemvig;O;Dansk Folkeparti;Majbritt Birkholm;15
Struerkredsen;1. Lemvig;O;Dansk Folkeparti;Erling Præstekjær;0
Struerkredsen;1. Lemvig;O;Dansk Folkeparti;Kuno F. Danielsen;2
Struerkredsen;1. Lemvig;O;Dansk Folkeparti;Lone Langballe;3
Struerkredsen;1. Lemvig;Q;Frie Grønne;Partiliste;1
Struerkredsen;1. Lemvig;Q;Frie Grønne;Rishi Balachandran;3
Struerkredsen;1. Lemvig;Q;Frie Grønne;Ida Lund-Larsen;0
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Partiliste;114
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;612
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Ib Bjerregaard;3
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Ulrich Fredberg;1
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Mads Fuglede;27
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Søren Gade;263
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Lone Kastberg;3
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Carsten Kissmeyer;8
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Kristian Pihl Lorentzen;7
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Jarl Matthiesen;0
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Kenneth Mikkelsen;2
Struerkredsen;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Jacob Vestergaard;1
Struerkredsen;1. Lemvig;Æ;Danmarksdemokraterne;Partiliste;470
Struerkredsen;1. Lemvig;Æ;Danmarksdemokraterne;Vivi Altenburg;14
Struerkredsen;1. Lemvig;Æ;Danmarksdemokraterne;Dennis Flydtkjær;99
Struerkredsen;1. Lemvig;Æ;Danmarksdemokraterne;Betina Kastbjerg;21
Struerkredsen;1. Lemvig;Æ;Danmarksdemokraterne;Morten Vehl;4
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Partiliste;44
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Peter Sig Kristensen;4
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;4
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Charlotte Lindberg;1
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Christian I. Jacobsen;0
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Per Møller Jacobsen;0
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Aksel Rosager Johansen;1
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Frederik Madsen;0
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Sabrina Christiansen Broch;5
Struerkredsen;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Lars Dohn;1
Struerkredsen;1. Lemvig;Å;Alternativet;Partiliste;28
Struerkredsen;1. Lemvig;Å;Alternativet;Stine Isaksen;4
Struerkredsen;1. Lemvig;Å;Alternativet;H.C. Molbech;5
Struerkredsen;1. Lemvig;Å;Alternativet;Didde Krabbe Johannesen;3
Struerkredsen;1. Lemvig;Å;Alternativet;Dorte Fløjgaard;1
Struerkredsen;1. Lemvig;Å;Alternativet;Kirsten Hindbo;0
Struerkredsen;1. Lemvig;Å;Alternativet;Jørn Grønkjær;1
Struerkredsen;1. Lemvig;Å;Alternativet;Rasmus Foged;0
Struerkredsen;1. Lemvig;Å;Alternativet;Lars Holstein;0
Struerkredsen;1. Lemvig;(Uden for parti);(Uden for parti);Karen Predbjørn Klarbæk;7
Struerkredsen;1. Struer;A;Socialdemokratiet;Partiliste;998
Struerkredsen;1. Struer;A;Socialdemokratiet;Tina Mortensen;129
Struerkredsen;1. Struer;A;Socialdemokratiet;Anders Andreasen;14
Struerkredsen;1. Struer;A;Socialdemokratiet;Lars Fibæk;6
Struerkredsen;1. Struer;A;Socialdemokratiet;Karin Gaardsted;30
Struerkredsen;1. Struer;A;Socialdemokratiet;Mogens Jensen;77
Struerkredsen;1. Struer;A;Socialdemokratiet;Thomas Jensen;17
Struerkredsen;1. Struer;A;Socialdemokratiet;Annette Lind;411
Struerkredsen;1. Struer;A;Socialdemokratiet;Mette Nielsen;19
Struerkredsen;1. Struer;A;Socialdemokratiet;Anne Paulin;18
Struerkredsen;1. Struer;A;Socialdemokratiet;Peter Kempf Pedersen;3
Struerkredsen;1. Struer;A;Socialdemokratiet;Per Kamp Stefansen;4
Struerkredsen;1. Struer;B;Radikale Venstre;Partiliste;52
Struerkredsen;1. Struer;B;Radikale Venstre;Josefine Schlosser;26
Struerkredsen;1. Struer;B;Radikale Venstre;Kathrine Olldag;9
Struerkredsen;1. Struer;B;Radikale Venstre;Johan Brødsgaard;1
Struerkredsen;1. Struer;B;Radikale Venstre;Michael Flarup;2
Struerkredsen;1. Struer;B;Radikale Venstre;Signe Driefer;1
Struerkredsen;1. Struer;B;Radikale Venstre;Keld Marstrand Wang;0
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Partiliste;38
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Søren Pape Poulsen;155
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Lise Bertelsen;9
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Mogens Birkelund;0
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Ole Gade;10
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Bitten Kvist Jakobsen;37
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Siff Tang Lassen;2
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Michael Norup;2
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Lennart Qvist;0
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Dina Raabjerg;3
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Trine Trærup Roungkvist;0
Struerkredsen;1. Struer;C;Det Konservative Folkeparti;Gitte Willumsen;3
Struerkredsen;1. Struer;D;Nye Borgerlige;Partiliste;84
Struerkredsen;1. Struer;D;Nye Borgerlige;Mogens Aaby;24
Struerkredsen;1. Struer;D;Nye Borgerlige;Allan Berg;12
Struerkredsen;1. Struer;D;Nye Borgerlige;Knud Nielsen;2
Struerkredsen;1. Struer;D;Nye Borgerlige;Hans Rytter;3
Struerkredsen;1. Struer;D;Nye Borgerlige;Tenna Røberg;5
Struerkredsen;1. Struer;F;SF - Socialistisk Folkeparti;Partiliste;142
Struerkredsen;1. Struer;F;SF - Socialistisk Folkeparti;Signe Munk;131
Struerkredsen;1. Struer;F;SF - Socialistisk Folkeparti;Karsten Filsø;15
Struerkredsen;1. Struer;F;SF - Socialistisk Folkeparti;Bente Refslund;1
Struerkredsen;1. Struer;F;SF - Socialistisk Folkeparti;Meritta Bjerregaard;30
Struerkredsen;1. Struer;F;SF - Socialistisk Folkeparti;Anders Bøge;4
Struerkredsen;1. Struer;F;SF - Socialistisk Folkeparti;Niels Kristian Larsen;5
Struerkredsen;1. Struer;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;2
Struerkredsen;1. Struer;I;Liberal Alliance;Partiliste;223
Struerkredsen;1. Struer;I;Liberal Alliance;Carsten Bach;15
Struerkredsen;1. Struer;I;Liberal Alliance;Lene Foged;13
Struerkredsen;1. Struer;I;Liberal Alliance;Ragnar Dixen;1
Struerkredsen;1. Struer;I;Liberal Alliance;Frederik Jacobsen;1
Struerkredsen;1. Struer;I;Liberal Alliance;Svend Stein Olsen;1
Struerkredsen;1. Struer;I;Liberal Alliance;Kennet R. Kolby;2
Struerkredsen;1. Struer;I;Liberal Alliance;Steffen Troldtoft;5
Struerkredsen;1. Struer;I;Liberal Alliance;Mikkel Rentzø;5
Struerkredsen;1. Struer;I;Liberal Alliance;Thorbjørn Jacobsen;69
Struerkredsen;1. Struer;I;Liberal Alliance;Helle Jensen;1
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Partiliste;15
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Marianne Karlsmose;23
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Jens Kr. Mølby Nielsen;2
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Jonas Røjkjær Laustsen;0
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Per Asp;0
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Marcus Sommerbirk;0
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Steffen Markussen;0
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Inge Jensen;0
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Børge Rostgaard Winkel;0
Struerkredsen;1. Struer;K;KD - Kristendemokraterne;Karen-Margrethe Lysholm;0
Struerkredsen;1. Struer;M;Moderaterne;Partiliste;202
Struerkredsen;1. Struer;M;Moderaterne;Jeppe Søe;36
Struerkredsen;1. Struer;M;Moderaterne;Nikolaj Gam-Pedersen;14
Struerkredsen;1. Struer;M;Moderaterne;Freya Luna Andersen;11
Struerkredsen;1. Struer;O;Dansk Folkeparti;Partiliste;81
Struerkredsen;1. Struer;O;Dansk Folkeparti;Mikael Jensen;17
Struerkredsen;1. Struer;O;Dansk Folkeparti;Jakob Kjærsgaard;3
Struerkredsen;1. Struer;O;Dansk Folkeparti;Majbritt Birkholm;31
Struerkredsen;1. Struer;O;Dansk Folkeparti;Erling Præstekjær;0
Struerkredsen;1. Struer;O;Dansk Folkeparti;Kuno F. Danielsen;1
Struerkredsen;1. Struer;O;Dansk Folkeparti;Lone Langballe;1
Struerkredsen;1. Struer;Q;Frie Grønne;Partiliste;6
Struerkredsen;1. Struer;Q;Frie Grønne;Rishi Balachandran;13
Struerkredsen;1. Struer;Q;Frie Grønne;Ida Lund-Larsen;1
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Partiliste;138
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;339
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Ib Bjerregaard;4
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Ulrich Fredberg;0
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Mads Fuglede;24
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Søren Gade;288
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Lone Kastberg;5
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Carsten Kissmeyer;4
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Kristian Pihl Lorentzen;6
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Jarl Matthiesen;0
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Kenneth Mikkelsen;1
Struerkredsen;1. Struer;V;Venstre, Danmarks Liberale Parti;Jacob Vestergaard;2
Struerkredsen;1. Struer;Æ;Danmarksdemokraterne;Partiliste;453
Struerkredsen;1. Struer;Æ;Danmarksdemokraterne;Vivi Altenburg;16
Struerkredsen;1. Struer;Æ;Danmarksdemokraterne;Dennis Flydtkjær;94
Struerkredsen;1. Struer;Æ;Danmarksdemokraterne;Betina Kastbjerg;24
Struerkredsen;1. Struer;Æ;Danmarksdemokraterne;Morten Vehl;9
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Partiliste;78
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Peter Sig Kristensen;7
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;8
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Charlotte Lindberg;2
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Christian I. Jacobsen;1
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Per Møller Jacobsen;1
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Aksel Rosager Johansen;0
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Frederik Madsen;0
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Sabrina Christiansen Broch;7
Struerkredsen;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Lars Dohn;5
Struerkredsen;1. Struer;Å;Alternativet;Partiliste;34
Struerkredsen;1. Struer;Å;Alternativet;Stine Isaksen;8
Struerkredsen;1. Struer;Å;Alternativet;H.C. Molbech;4
Struerkredsen;1. Struer;Å;Alternativet;Didde Krabbe Johannesen;1
Struerkredsen;1. Struer;Å;Alternativet;Dorte Fløjgaard;3
Struerkredsen;1. Struer;Å;Alternativet;Kirsten Hindbo;0
Struerkredsen;1. Struer;Å;Alternativet;Jørn Grønkjær;1
Struerkredsen;1. Struer;Å;Alternativet;Rasmus Foged;1
Struerkredsen;1. Struer;Å;Alternativet;Lars Holstein;3
Struerkredsen;1. Struer;(Uden for parti);(Uden for parti);Karen Predbjørn Klarbæk;5
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Partiliste;249
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Tina Mortensen;28
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Anders Andreasen;3
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Lars Fibæk;0
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Karin Gaardsted;9
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Mogens Jensen;23
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Thomas Jensen;0
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Annette Lind;98
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Mette Nielsen;7
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Anne Paulin;4
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Peter Kempf Pedersen;0
Struerkredsen;2. Gimsing;A;Socialdemokratiet;Per Kamp Stefansen;0
Struerkredsen;2. Gimsing;B;Radikale Venstre;Partiliste;11
Struerkredsen;2. Gimsing;B;Radikale Venstre;Josefine Schlosser;7
Struerkredsen;2. Gimsing;B;Radikale Venstre;Kathrine Olldag;2
Struerkredsen;2. Gimsing;B;Radikale Venstre;Johan Brødsgaard;1
Struerkredsen;2. Gimsing;B;Radikale Venstre;Michael Flarup;1
Struerkredsen;2. Gimsing;B;Radikale Venstre;Signe Driefer;0
Struerkredsen;2. Gimsing;B;Radikale Venstre;Keld Marstrand Wang;1
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Partiliste;12
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Søren Pape Poulsen;42
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Lise Bertelsen;3
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Mogens Birkelund;0
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Ole Gade;5
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Bitten Kvist Jakobsen;12
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Siff Tang Lassen;2
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Michael Norup;0
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Lennart Qvist;0
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Dina Raabjerg;1
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Trine Trærup Roungkvist;1
Struerkredsen;2. Gimsing;C;Det Konservative Folkeparti;Gitte Willumsen;1
Struerkredsen;2. Gimsing;D;Nye Borgerlige;Partiliste;18
Struerkredsen;2. Gimsing;D;Nye Borgerlige;Mogens Aaby;3
Struerkredsen;2. Gimsing;D;Nye Borgerlige;Allan Berg;2
Struerkredsen;2. Gimsing;D;Nye Borgerlige;Knud Nielsen;0
Struerkredsen;2. Gimsing;D;Nye Borgerlige;Hans Rytter;1
Struerkredsen;2. Gimsing;D;Nye Borgerlige;Tenna Røberg;1
Struerkredsen;2. Gimsing;F;SF - Socialistisk Folkeparti;Partiliste;38
Struerkredsen;2. Gimsing;F;SF - Socialistisk Folkeparti;Signe Munk;46
Struerkredsen;2. Gimsing;F;SF - Socialistisk Folkeparti;Karsten Filsø;4
Struerkredsen;2. Gimsing;F;SF - Socialistisk Folkeparti;Bente Refslund;1
Struerkredsen;2. Gimsing;F;SF - Socialistisk Folkeparti;Meritta Bjerregaard;5
Struerkredsen;2. Gimsing;F;SF - Socialistisk Folkeparti;Anders Bøge;1
Struerkredsen;2. Gimsing;F;SF - Socialistisk Folkeparti;Niels Kristian Larsen;2
Struerkredsen;2. Gimsing;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;1
Struerkredsen;2. Gimsing;I;Liberal Alliance;Partiliste;76
Struerkredsen;2. Gimsing;I;Liberal Alliance;Carsten Bach;3
Struerkredsen;2. Gimsing;I;Liberal Alliance;Lene Foged;3
Struerkredsen;2. Gimsing;I;Liberal Alliance;Ragnar Dixen;0
Struerkredsen;2. Gimsing;I;Liberal Alliance;Frederik Jacobsen;1
Struerkredsen;2. Gimsing;I;Liberal Alliance;Svend Stein Olsen;0
Struerkredsen;2. Gimsing;I;Liberal Alliance;Kennet R. Kolby;0
Struerkredsen;2. Gimsing;I;Liberal Alliance;Steffen Troldtoft;0
Struerkredsen;2. Gimsing;I;Liberal Alliance;Mikkel Rentzø;0
Struerkredsen;2. Gimsing;I;Liberal Alliance;Thorbjørn Jacobsen;27
Struerkredsen;2. Gimsing;I;Liberal Alliance;Helle Jensen;0
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Partiliste;3
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Marianne Karlsmose;3
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Jens Kr. Mølby Nielsen;0
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Jonas Røjkjær Laustsen;0
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Per Asp;1
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Marcus Sommerbirk;0
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Steffen Markussen;0
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Inge Jensen;0
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Børge Rostgaard Winkel;0
Struerkredsen;2. Gimsing;K;KD - Kristendemokraterne;Karen-Margrethe Lysholm;0
Struerkredsen;2. Gimsing;M;Moderaterne;Partiliste;43
Struerkredsen;2. Gimsing;M;Moderaterne;Jeppe Søe;10
Struerkredsen;2. Gimsing;M;Moderaterne;Nikolaj Gam-Pedersen;5
Struerkredsen;2. Gimsing;M;Moderaterne;Freya Luna Andersen;0
Struerkredsen;2. Gimsing;O;Dansk Folkeparti;Partiliste;20
Struerkredsen;2. Gimsing;O;Dansk Folkeparti;Mikael Jensen;2
Struerkredsen;2. Gimsing;O;Dansk Folkeparti;Jakob Kjærsgaard;1
Struerkredsen;2. Gimsing;O;Dansk Folkeparti;Majbritt Birkholm;4
Struerkredsen;2. Gimsing;O;Dansk Folkeparti;Erling Præstekjær;0
Struerkredsen;2. Gimsing;O;Dansk Folkeparti;Kuno F. Danielsen;0
Struerkredsen;2. Gimsing;O;Dansk Folkeparti;Lone Langballe;2
Struerkredsen;2. Gimsing;Q;Frie Grønne;Partiliste;1
Struerkredsen;2. Gimsing;Q;Frie Grønne;Rishi Balachandran;3
Struerkredsen;2. Gimsing;Q;Frie Grønne;Ida Lund-Larsen;0
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Partiliste;37
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;109
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Ib Bjerregaard;0
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Ulrich Fredberg;0
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Mads Fuglede;16
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Søren Gade;84
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Lone Kastberg;1
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Carsten Kissmeyer;1
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Kristian Pihl Lorentzen;2
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Jarl Matthiesen;0
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Kenneth Mikkelsen;2
Struerkredsen;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Jacob Vestergaard;2
Struerkredsen;2. Gimsing;Æ;Danmarksdemokraterne;Partiliste;147
Struerkredsen;2. Gimsing;Æ;Danmarksdemokraterne;Vivi Altenburg;5
Struerkredsen;2. Gimsing;Æ;Danmarksdemokraterne;Dennis Flydtkjær;21
Struerkredsen;2. Gimsing;Æ;Danmarksdemokraterne;Betina Kastbjerg;5
Struerkredsen;2. Gimsing;Æ;Danmarksdemokraterne;Morten Vehl;2
Struerkredsen;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Partiliste;23
Struerkredsen;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Peter Sig Kristensen;1
Struerkredsen;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;3
Struerkredsen;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Charlotte Lindberg;1
