kandidat,parti,valgt,stemmer
Monika Rubin,Moderaterne,,52
Signe Wenneberg,Alternativet,,47
Mattias Tesfaye,Socialdemokratiet,✓,29
Christian Vigilius,Konservative,,26
Magnus Von Dreiager,Konservative,,24
Marie Brixtofte,Venstre,,18
Stinus Lindgreen,Radikale,,16
Trine Dybkjær,Radikale,,12
Freja Brandhøj,Liberal Alliance,,10
Kim Valentin,Venstre,,9
Sigurd Agersnap,SF,,9
Mikkel Bjørn,Dansk Folkeparti,,8
Julie Ahlefeldt-Laurvig,Konservative,,7
Clara Turms,Enhedslisten,,6
Isabella Arendt,Konservative,,5
Sofie de Bretteville,Socialdemokratiet,,5
Ruben Kidde,Radikale,,5
Morten Bødskov,Socialdemokratiet,✓,5
Betina Asbæk,Moderaterne,,4
Maria Ladegaard,Venstre,,4
Patrizia Venturelli Christensen,Liberal Alliance,,4
Sofie F. Villadsen,SF,,4
Magnus Barsøe,Socialdemokratiet,,3
Christina Falkberg,Radikale,,3
Jonas Juhl,Liberal Alliance,,3
Vivi Nør Jacobsen,SF,,3
Özkan Kocak,Moderaterne,,2
Maria Durhuus,Socialdemokratiet,,2
Dorte Vilhelmsen,Konservative,,2
Hans Blaaberg,Dansk Folkeparti,,2
Ibrahim Benli,Enhedslisten,,2
Jette Larsen,Konservative,,1
Peter Samir,Alternativet,,1
Helge Bo Jensen,Enhedslisten,,1
Vibeke Westh,Socialdemokratiet,,1
Mathias Fuglsang,Borgernes Parti,,1
Thomas Anker,Alternativet,,1
Zandra Thulstrup Pihl,Dansk Folkeparti,,1
Caroline Lochow,Enhedslisten,,1
Bianca Vitting,Enhedslisten,,1
Astrid Søborg,Venstre,,1
Dorthe Beck-Nyling,Moderaterne,,1
Jacqueline Kristensen,Liberal Alliance,,1
Christopher Blomsterberg-Thaysen,Venstre,,1
Tina Cartey Hansen,Konservative,,1
Fatih Baran,Enhedslisten,,1
Karan Khosla,Moderaterne,,1
Kim Hammer,Dansk Folkeparti,,1
Niels Haxthausen,SF,,1
Gunvor Wibroe,Socialdemokratiet,,1
Tenna Røberg,Dansk Folkeparti,,1
Luise Hjortebjerg,Venstre,,1
Michael Jensen,Dansk Folkeparti,,1
Helene Brochmann,SF,,1
Mikkel Dencker,Dansk Folkeparti,,0
Morten Dehn,Borgernes Parti,,0
Søren T. Fugleberg,Borgernes Parti,,0
Esat Senturk,Radikale,,0
Sune Rastad Bahn,Enhedslisten,,0
Troels Stru Schmidt,SF,,0
Emil Viskum,Enhedslisten,,0
Frank Clausen,Liberal Alliance,,0
Anders Bo Larsen,Venstre,,0
Michael Melchert,Liberal Alliance,,0
Hanne Bjørn,Liberal Alliance,,0
Sigurd Hebo Lønholdt,Konservative,,0
Ricki Vejsmose,Venstre,,0
Isabel Havndrup Aackmann,Radikale,,0
Kashif Ahmad,Radikale,,0
Nana Løcke Buttenschøn,Alternativet,,0
Frederik Lau Petersen,Moderaterne,,0
Zohair Ali,Radikale,,0
Zishan Ali,Moderaterne,,0
Alexander Bruhn Skjøth,SF,,0
Taner Genc,SF,,0
Jens Frost,Radikale,,0
Sebastian Mylsted,Danmarksdemokraterne,,0
Allan Orland,Borgernes Parti,,0
Tim Wodskou,Alternativet,,0
Thomas Lindqvist,Alternativet,,0
David Ibsen,Liberal Alliance,,0
Susanne Damsgaard,Danmarksdemokraterne,,0
Frederik Lundberg,Borgernes Parti,,0
Jesper Callesen,Alternativet,,0
Charlotte Munch,Danmarksdemokraterne,,0
Brian Køster,Radikale,,0
Jens Anton Tingstrøm,Socialdemokratiet,,0
Lars Green Bach,Radikale,,0
